# hs_truth_z, event_#
-10.7021,4949.0000
4.5262,4950.0000
12.5680,4951.0000
-29.8863,4952.0000
77.4236,4953.0000
-14.1886,4954.0000
7.3597,4955.0000
-4.0933,4956.0000
1.6688,4957.0000
10.5818,4958.0000
39.8981,4959.0000
-13.2323,4960.0000
30.7740,4961.0000
-25.6355,4962.0000
27.1837,4963.0000
8.1439,4964.0000
-4.0707,4965.0000
28.6257,4966.0000
-10.3559,4967.0000
14.6991,4968.0000
-9.1061,4969.0000
-19.8898,4970.0000
-21.7843,4971.0000
-39.0194,4972.0000
24.0241,4973.0000
-9.3552,4974.0000
53.7556,4975.0000
-54.8220,4976.0000
56.7401,4977.0000
20.6739,4978.0000
3.1248,4979.0000
53.9842,4980.0000
41.3897,4981.0000
110.6031,4982.0000
17.3101,4983.0000
41.0973,4984.0000
47.7018,4985.0000
-20.5088,4986.0000
67.4709,4987.0000
-40.8915,4988.0000
4.8536,4989.0000
0.7662,4990.0000
16.1228,4991.0000
-1.9846,4992.0000
0.5998,4993.0000
30.0969,4994.0000
44.7496,4995.0000
45.2565,4996.0000
100.9386,4997.0000
-28.6205,4998.0000
30.0532,4999.0000
81.1045,5000.0000
82.6649,5001.0000
78.7115,5002.0000
-1.4354,5003.0000
-56.3342,5004.0000
31.2282,5005.0000
-69.9735,5006.0000
-44.0718,5007.0000
-14.8222,5008.0000
16.5577,5009.0000
-1.4494,5010.0000
-24.6782,5011.0000
25.0554,5012.0000
47.0658,5013.0000
3.7545,5014.0000
-73.3322,5015.0000
-15.6720,5016.0000
-50.4789,5017.0000
7.9346,5018.0000
33.1796,5019.0000
39.2526,5020.0000
-73.8866,5021.0000
74.1239,5022.0000
-71.0052,5023.0000
38.0043,5024.0000
-12.6424,5025.0000
-8.5974,5026.0000
18.6385,5027.0000
-22.0673,5028.0000
73.8596,5029.0000
6.2686,5030.0000
23.8658,5031.0000
28.8025,5032.0000
24.9289,5033.0000
52.5882,5034.0000
29.3904,5035.0000
17.6419,5036.0000
1.3805,5037.0000
-15.0960,5038.0000
67.0743,5039.0000
-72.8802,5040.0000
-86.3334,5041.0000
27.2888,5042.0000
29.7490,5043.0000
27.5222,5044.0000
2.7610,5045.0000
41.1502,5046.0000
37.2324,5047.0000
-61.0453,5048.0000
20.4839,5049.0000
32.6175,5050.0000
142.8215,5051.0000
5.6713,5052.0000
15.2664,5053.0000
39.7726,5054.0000
2.7364,5055.0000
26.9478,5056.0000
-20.0214,5057.0000
26.6844,5058.0000
-3.2544,5059.0000
18.3848,5060.0000
-85.0419,5061.0000
10.5732,5062.0000
62.0468,5063.0000
50.3333,5064.0000
67.5972,5065.0000
-13.5605,5066.0000
31.4437,5067.0000
31.3782,5068.0000
-24.6433,5069.0000
23.2355,5070.0000
30.8980,5071.0000
27.8184,5072.0000
28.6721,5073.0000
-6.5420,5074.0000
-17.6902,5075.0000
57.9973,5076.0000
-115.8077,5077.0000
24.8986,5078.0000
15.6391,5079.0000
15.3187,5080.0000
-52.1929,5081.0000
-68.1419,5082.0000
-19.7722,5083.0000
-43.9227,5084.0000
46.0939,5086.0000
14.0372,5087.0000
47.6943,5088.0000
-66.8133,5089.0000
8.7052,5090.0000
76.6141,5091.0000
-12.9988,5092.0000
1.8287,5093.0000
8.5533,5094.0000
-99.1954,5095.0000
-13.6365,5096.0000
-41.2204,5097.0000
-18.9447,5098.0000
7.4958,5099.0000
-67.2331,5100.0000
61.3336,5101.0000
-62.7633,5102.0000
-21.1514,5103.0000
-57.2291,5104.0000
38.0713,5105.0000
-0.2605,5106.0000
-41.9816,5107.0000
-28.5484,5108.0000
37.8923,5109.0000
68.1706,5110.0000
53.7219,5111.0000
44.6920,5112.0000
57.7352,5113.0000
-58.6284,5114.0000
70.3367,5115.0000
89.9481,5116.0000
-5.1773,5117.0000
29.8303,5118.0000
5.2020,5119.0000
24.5209,5120.0000
-116.2779,5121.0000
-97.9957,5122.0000
-79.8106,5123.0000
18.2798,5124.0000
28.9378,5125.0000
-56.7258,5126.0000
0.5527,5127.0000
-73.7159,5128.0000
0.2933,5129.0000
-18.0990,5130.0000
-81.8945,5131.0000
26.2508,5132.0000
19.3075,5133.0000
-68.0214,5134.0000
-39.7059,5135.0000
22.4953,5136.0000
28.5095,5137.0000
-64.9986,5138.0000
-26.0886,5139.0000
8.7962,5140.0000
-58.1214,5141.0000
94.0128,5142.0000
1.5235,5143.0000
67.8499,5144.0000
35.5218,5145.0000
55.9591,5146.0000
25.0407,5147.0000
17.5559,5148.0000
-55.4724,5149.0000
-15.9250,5150.0000
-54.4471,5151.0000
-22.8064,5152.0000
-3.3566,5153.0000
-5.1485,5154.0000
21.5642,5155.0000
-21.1156,5156.0000
-62.4603,5157.0000
-71.7376,5158.0000
20.2440,5159.0000
28.7399,5160.0000
-101.3153,5161.0000
-41.0680,5163.0000
79.8474,5164.0000
9.6833,5165.0000
35.2963,5166.0000
2.2021,5167.0000
6.1355,5168.0000
-112.9674,5169.0000
-18.6814,5170.0000
31.2216,5171.0000
-1.3082,5172.0000
-5.9187,5173.0000
29.9141,5174.0000
-38.2972,5175.0000
7.9833,5176.0000
-35.9915,5177.0000
-54.2271,5178.0000
52.0313,5179.0000
-63.6501,5180.0000
-25.8213,5181.0000
5.7938,5182.0000
-10.6546,5183.0000
6.8364,5184.0000
30.0623,5185.0000
-57.5871,5186.0000
-33.3866,5187.0000
1.2360,5188.0000
-69.6508,5189.0000
60.9633,5190.0000
-10.5981,5191.0000
-30.3286,5192.0000
29.6205,5193.0000
18.4088,5194.0000
-26.4071,5195.0000
-19.0996,5196.0000
91.7590,5197.0000
56.3139,5198.0000
82.2780,5199.0000
-33.8729,5200.0000
-9.4271,5201.0000
59.7316,5202.0000
-90.0524,5203.0000
-34.4369,5204.0000
-0.1329,5205.0000
-11.9049,5206.0000
7.8707,5207.0000
-42.2697,5208.0000
-12.8218,5209.0000
54.2441,5210.0000
-37.2586,5211.0000
-14.0815,5212.0000
31.4824,5213.0000
45.3650,5214.0000
8.5283,5215.0000
-74.1259,5216.0000
-46.0166,5217.0000
12.8482,5218.0000
-8.0543,5219.0000
-31.1928,5220.0000
-64.5125,5221.0000
-14.8183,5222.0000
-6.1153,5223.0000
65.2016,5224.0000
39.8800,5225.0000
7.9445,5226.0000
-15.1719,5227.0000
10.3489,5228.0000
4.3931,5229.0000
3.4369,5230.0000
81.8641,5231.0000
31.9276,5232.0000
-29.6960,5233.0000
30.3898,5234.0000
-3.5679,5235.0000
-46.9427,5236.0000
7.8124,5237.0000
-56.6285,5238.0000
20.8327,5239.0000
36.6702,5240.0000
34.1190,5241.0000
-61.3285,5242.0000
52.9687,5243.0000
19.5426,5244.0000
-32.0478,5245.0000
91.8186,5246.0000
-36.4045,5247.0000
52.1807,5248.0000
6.5706,5249.0000
-90.4587,5250.0000
-70.6983,5251.0000
30.9569,5252.0000
71.5547,5253.0000
-55.9552,5254.0000
-6.9280,5255.0000
-30.2716,5256.0000
-20.9058,5257.0000
-70.7110,5258.0000
11.7411,5259.0000
-25.2716,5260.0000
50.9043,5261.0000
-2.6053,5262.0000
-10.1463,5263.0000
8.8833,5264.0000
20.8000,5265.0000
-0.8347,5266.0000
-13.9163,5267.0000
-80.4873,5268.0000
79.7495,5269.0000
17.5048,5270.0000
0.0332,5271.0000
-11.3261,5272.0000
-19.2712,5273.0000
-15.3629,5274.0000
12.2708,5275.0000
93.5255,5276.0000
-7.3288,5278.0000
-8.9379,5279.0000
-60.2018,5280.0000
-38.3297,5281.0000
-59.0466,5282.0000
-30.8169,5283.0000
-43.2742,5284.0000
-4.8466,5285.0000
-39.7378,5286.0000
35.6912,5287.0000
21.9160,5288.0000
61.2233,5289.0000
-8.1629,5290.0000
9.3359,5291.0000
28.8590,5292.0000
-28.2485,5293.0000
-49.2447,5294.0000
4.3089,5295.0000
65.8470,5296.0000
71.4109,5297.0000
63.1596,5298.0000
-4.4997,5299.0000
-45.4192,5300.0000
178.7897,5301.0000
-27.7653,5302.0000
-44.2936,5303.0000
21.9314,5304.0000
44.3717,5305.0000
-19.1892,5306.0000
51.1295,5307.0000
44.6897,5308.0000
11.8096,5309.0000
-39.4255,5310.0000
-30.4147,5311.0000
-41.9627,5312.0000
21.0344,5313.0000
-27.7855,5314.0000
80.7157,5315.0000
-28.1455,5316.0000
45.0779,5317.0000
-4.1758,5318.0000
7.2188,5319.0000
54.0996,5320.0000
-121.1018,5321.0000
35.7329,5322.0000
-51.6212,5323.0000
-39.8274,5324.0000
0.7700,5325.0000
38.6424,5326.0000
-60.5607,5327.0000
4.2318,5328.0000
-13.1380,5329.0000
37.8934,5330.0000
-5.7452,5331.0000
12.3934,5332.0000
29.6538,5333.0000
-9.2139,5334.0000
-41.1005,5335.0000
19.9854,5336.0000
-37.3016,5337.0000
-29.3381,5338.0000
48.7603,5339.0000
9.9193,5340.0000
6.5925,5341.0000
1.1680,5342.0000
30.7682,5343.0000
7.5865,5344.0000
0.1204,5345.0000
-109.7423,5346.0000
29.7770,5347.0000
6.7029,5348.0000
-87.0773,5349.0000
-9.1276,5350.0000
-12.6080,5351.0000
50.5673,5352.0000
26.2858,5353.0000
60.1716,5354.0000
-57.4815,5355.0000
40.2460,5356.0000
14.9956,5357.0000
-34.6721,5358.0000
-5.4654,5359.0000
18.2413,5360.0000
-38.9557,5361.0000
100.1863,5362.0000
33.5607,5363.0000
89.3049,5364.0000
-61.8192,5365.0000
121.9954,5366.0000
49.8725,5367.0000
33.1478,5368.0000
60.5209,5369.0000
25.7797,5370.0000
-34.4058,5371.0000
35.5826,5372.0000
0.6274,5373.0000
-16.6080,5374.0000
-50.0075,5375.0000
-19.4266,5376.0000
29.7347,5377.0000
-51.2845,5378.0000
-2.6915,5379.0000
26.6101,5380.0000
-42.6920,5381.0000
19.6558,5382.0000
94.2025,5383.0000
-73.1903,5384.0000
61.4686,5385.0000
-55.1282,5386.0000
82.4898,5387.0000
-48.7633,5388.0000
-65.9742,5389.0000
39.5675,5390.0000
-37.0407,5391.0000
-93.1248,5392.0000
62.8019,5393.0000
-80.3993,5394.0000
108.6480,5395.0000
7.2012,5396.0000
1.7153,5397.0000
-31.4864,5398.0000
95.9792,5399.0000
-100.0923,5400.0000
-6.0186,5401.0000
13.1575,5402.0000
31.6136,5403.0000
-45.3054,5404.0000
38.6617,5405.0000
-77.6395,5406.0000
-22.4069,5407.0000
8.4388,5408.0000
59.0887,5409.0000
-8.5143,5410.0000
29.7955,5411.0000
-105.1558,5412.0000
-23.4887,5413.0000
1.7614,5414.0000
11.7206,5415.0000
35.8922,5416.0000
-41.4218,5417.0000
3.4830,5418.0000
20.9856,5419.0000
-20.5152,5420.0000
-36.0988,5421.0000
-48.6248,5422.0000
-39.4005,5423.0000
60.0800,5424.0000
86.8597,5425.0000
-36.5480,5426.0000
-98.3538,5427.0000
66.1456,5428.0000
56.2591,5429.0000
-35.7860,5430.0000
15.8541,5431.0000
41.2189,5432.0000
17.2522,5433.0000
37.5532,5434.0000
-9.7611,5435.0000
87.7217,5436.0000
-29.4188,5437.0000
-8.6018,5438.0000
49.1559,5439.0000
-5.0841,5440.0000
-44.3604,5441.0000
124.2004,5442.0000
8.9597,5443.0000
-3.7647,5444.0000
-15.9195,5445.0000
-8.1698,5446.0000
-59.8722,5447.0000
92.8974,5448.0000
15.7774,5449.0000
57.5932,5450.0000
61.3236,5451.0000
30.8535,5452.0000
36.7364,5453.0000
64.0663,5454.0000
2.4644,5455.0000
-7.8693,5456.0000
43.3296,5457.0000
-21.1917,5458.0000
12.1325,5459.0000
-55.5292,5460.0000
-57.0548,5461.0000
-34.5683,5462.0000
-37.6028,5463.0000
68.9942,5464.0000
32.7214,5465.0000
-6.6232,5466.0000
60.4379,5467.0000
62.0430,5468.0000
21.4863,5469.0000
-22.0607,5470.0000
7.0127,5471.0000
-18.7610,5472.0000
30.4636,5473.0000
-50.8792,5474.0000
34.0656,5475.0000
13.5933,5476.0000
95.5822,5477.0000
0.3391,5478.0000
-46.8385,5479.0000
-49.7195,5480.0000
57.4724,5481.0000
68.3764,5482.0000
19.3247,5483.0000
-34.6423,5484.0000
-19.6621,5485.0000
12.9627,5486.0000
9.8162,5487.0000
-6.9194,5488.0000
48.7264,5489.0000
-99.7384,5490.0000
27.7056,5491.0000
44.6458,5492.0000
-29.7299,5493.0000
1.3617,5494.0000
97.3880,5495.0000
54.9222,5496.0000
-21.6950,5497.0000
-24.3922,5498.0000
7.9859,5499.0000
17.4944,5500.0000
59.7793,5501.0000
-69.4075,5502.0000
-5.9278,5503.0000
-6.8457,5504.0000
-54.2058,5505.0000
-31.9283,5506.0000
84.2328,5507.0000
5.8793,5508.0000
55.5249,5509.0000
10.5986,5510.0000
-28.4855,5511.0000
-26.3685,5512.0000
-14.2713,5513.0000
-27.8947,5514.0000
-70.0157,5515.0000
-86.9604,5516.0000
-77.2368,5517.0000
55.3444,5518.0000
-62.3036,5519.0000
-29.4244,5520.0000
-29.8929,5521.0000
-9.7750,5522.0000
13.0668,5523.0000
-70.0107,5524.0000
24.9456,5525.0000
136.6611,5526.0000
41.1974,5527.0000
37.2275,5528.0000
18.2747,5529.0000
-38.3895,5530.0000
-5.4905,5531.0000
100.7122,5532.0000
-43.4110,5533.0000
75.8663,5534.0000
92.5511,5535.0000
-49.9096,5536.0000
75.7869,5537.0000
-29.5497,5538.0000
-0.9856,5539.0000
36.7808,5540.0000
-0.4423,5541.0000
44.0232,5542.0000
33.9144,5543.0000
-9.6477,5544.0000
-30.4024,5545.0000
45.5743,5546.0000
16.4695,5547.0000
-87.3136,5548.0000
-49.6890,5549.0000
-2.7391,5550.0000
33.9403,5551.0000
-27.1157,5552.0000
31.2258,5553.0000
1.1123,5554.0000
-0.0147,5555.0000
-17.3207,5556.0000
-28.7445,5557.0000
-30.0665,5558.0000
24.5976,5559.0000
-12.4735,5560.0000
3.5180,5561.0000
-27.2351,5562.0000
-31.1690,5563.0000
10.8511,5564.0000
-28.3766,5565.0000
6.0000,5566.0000
-21.6604,5567.0000
40.4950,5568.0000
-16.7407,5569.0000
-24.6891,5570.0000
16.4614,5571.0000
4.9547,5572.0000
19.1798,5573.0000
-108.1798,5574.0000
-52.7770,5575.0000
25.1418,5576.0000
11.8203,5577.0000
-22.7832,5578.0000
24.4176,5579.0000
74.2815,5580.0000
-23.4883,5581.0000
-69.3940,5582.0000
11.6996,5583.0000
43.0573,5584.0000
-8.8394,5585.0000
27.7442,5586.0000
31.9307,5587.0000
-27.3936,5588.0000
-38.2386,5589.0000
23.1736,5590.0000
-47.8513,5591.0000
26.1036,5592.0000
12.7199,5593.0000
-11.4914,5594.0000
20.7277,5595.0000
1.0554,5596.0000
-65.3251,5597.0000
94.0379,5598.0000
51.2080,5599.0000
-23.2374,5600.0000
0.2760,5601.0000
6.2491,5602.0000
4.9406,5603.0000
-10.9365,5604.0000
32.9334,5605.0000
38.1907,5606.0000
14.7398,5607.0000
-64.5355,5608.0000
16.5919,5609.0000
-96.7479,5610.0000
70.7122,5611.0000
-5.2941,5612.0000
-80.6960,5613.0000
1.8678,5614.0000
8.7749,5615.0000
-6.3244,5616.0000
-71.0590,5617.0000
-74.8733,5618.0000
-32.1292,5619.0000
10.8422,5620.0000
57.7183,5621.0000
7.2862,5622.0000
-11.8604,5623.0000
45.2308,5624.0000
53.1837,5625.0000
61.7947,5626.0000
23.5566,5627.0000
69.9518,5628.0000
-16.1414,5629.0000
47.2999,5630.0000
59.7544,5631.0000
9.5245,5632.0000
-0.2686,5633.0000
-15.3467,5634.0000
-14.3022,5635.0000
51.4754,5636.0000
-17.8809,5637.0000
86.1201,5638.0000
-27.5694,5639.0000
-5.8108,5640.0000
19.5421,5641.0000
12.8775,5642.0000
37.5562,5643.0000
17.1499,5644.0000
79.0104,5645.0000
-0.4549,5646.0000
15.1546,5647.0000
53.2644,5648.0000
-116.5204,5649.0000
20.2875,5650.0000
-18.1645,5651.0000
31.5599,5652.0000
18.4693,5653.0000
97.6977,5654.0000
36.1933,5655.0000
-4.8374,5656.0000
-19.4249,5657.0000
-26.9792,5658.0000
-35.3253,5659.0000
-10.2432,5660.0000
-8.5513,5661.0000
36.3114,5662.0000
-16.4404,5663.0000
5.1483,5664.0000
-4.9369,5665.0000
26.1616,5666.0000
-43.8224,5667.0000
73.2155,5668.0000
-89.0379,5669.0000
15.2765,5670.0000
1.6138,5671.0000
-19.9876,5672.0000
-54.8631,5673.0000
-40.2590,5674.0000
-63.1626,5675.0000
-21.9959,5676.0000
34.4661,5677.0000
-20.4473,5678.0000
-63.6767,5679.0000
36.7627,5680.0000
-10.5615,5681.0000
41.2004,5682.0000
-32.2641,5683.0000
35.1804,5684.0000
0.5987,5685.0000
27.3107,5686.0000
58.8133,5687.0000
22.0549,5688.0000
-102.7016,5689.0000
-39.3618,5690.0000
25.6710,5691.0000
-83.8302,5692.0000
38.7525,5693.0000
-78.5388,5694.0000
-51.4113,5695.0000
-32.2883,5696.0000
-7.7944,5697.0000
33.3761,5698.0000
-0.8040,5699.0000
6.2885,5700.0000
-13.3486,5701.0000
-16.1216,5702.0000
-27.7099,5703.0000
-23.2379,5704.0000
-64.0803,5705.0000
-32.7369,5706.0000
-2.3416,5707.0000
-29.0441,5708.0000
-53.5301,5709.0000
14.8857,5710.0000
-10.0114,5711.0000
-36.4537,5712.0000
38.8616,5713.0000
-21.1972,5714.0000
-7.6501,5715.0000
-8.6126,5716.0000
15.2857,5717.0000
-54.8865,5718.0000
83.8510,5719.0000
67.9509,5720.0000
-60.4089,5721.0000
13.1767,5722.0000
-91.9454,5723.0000
-11.5663,5724.0000
36.0388,5725.0000
-18.7244,5726.0000
-19.5123,5727.0000
-104.9194,5728.0000
-24.8204,5729.0000
14.6411,5730.0000
-30.4556,5731.0000
82.5999,5732.0000
9.6956,5733.0000
28.6791,5734.0000
-19.3894,5735.0000
12.8241,5736.0000
-47.6375,5737.0000
-6.8647,5738.0000
-22.0514,5739.0000
21.6661,5740.0000
-26.3030,5741.0000
43.2924,5742.0000
-22.2975,5743.0000
-3.4660,5744.0000
34.4201,5745.0000
30.2839,5746.0000
43.6920,5747.0000
-39.6280,5748.0000
-49.0284,5749.0000
-49.4801,5750.0000
20.4649,5751.0000
-31.9571,5752.0000
-93.1904,5753.0000
66.2287,5754.0000
-63.7479,5755.0000
50.0168,5756.0000
-9.9496,5757.0000
101.0129,5758.0000
12.4353,5759.0000
53.4294,5760.0000
-24.9669,5761.0000
-29.0862,5762.0000
22.1552,5763.0000
-29.1773,5764.0000
24.5084,5765.0000
14.4776,5766.0000
17.9053,5767.0000
-45.5861,5768.0000
-42.2159,5769.0000
38.3259,5770.0000
-43.0373,5771.0000
-48.9712,5772.0000
59.6774,5773.0000
65.5906,5774.0000
45.1698,5775.0000
-51.6843,5776.0000
2.0827,5777.0000
12.7250,5778.0000
76.4040,5779.0000
-18.1838,5780.0000
40.3291,5781.0000
46.3179,5782.0000
-17.1982,5783.0000
119.9496,5784.0000
70.9280,5785.0000
-71.4352,5786.0000
-37.2920,5787.0000
-53.7688,5788.0000
103.6703,5789.0000
18.4087,5790.0000
-15.9658,5791.0000
39.5878,5792.0000
14.8423,5793.0000
-104.3700,5794.0000
10.7511,5795.0000
-1.7081,5796.0000
-71.5018,5797.0000
-15.3543,5798.0000
-20.5762,5799.0000
56.9002,5800.0000
-37.2253,5801.0000
-30.4991,5802.0000
93.7540,5803.0000
-15.3590,5804.0000
32.0653,5805.0000
-19.6085,5806.0000
-18.4429,5807.0000
-60.8180,5808.0000
65.8552,5809.0000
-1.9248,5810.0000
-27.7640,5811.0000
8.3420,5812.0000
130.1931,5813.0000
44.2145,5814.0000
45.7627,5815.0000
23.0335,5816.0000
-43.7848,5817.0000
16.4732,5818.0000
21.2832,5819.0000
5.0184,5820.0000
-69.9368,5821.0000
26.9501,5822.0000
1.7000,5823.0000
-25.4315,5824.0000
9.8373,5825.0000
36.9125,5826.0000
-37.5302,5827.0000
14.9013,5828.0000
-76.7067,5829.0000
-28.4314,5830.0000
-16.3689,5831.0000
78.6669,5832.0000
13.9650,5833.0000
-48.9098,5834.0000
32.0198,5835.0000
-37.1005,5836.0000
70.3103,5837.0000
20.3304,5838.0000
101.0070,5839.0000
33.7543,5840.0000
-26.7796,5841.0000
19.6182,5842.0000
-5.2187,5843.0000
-46.2527,5844.0000
41.9128,5845.0000
41.0624,5846.0000
-44.7643,5847.0000
-35.0821,5848.0000
-4.6971,5849.0000
-45.8886,5850.0000
3.1811,5851.0000
-15.1301,5852.0000
96.7983,5853.0000
9.1160,5854.0000
-50.8377,5855.0000
5.6820,5856.0000
45.8287,5857.0000
-40.6514,5858.0000
-10.3420,5859.0000
-37.1372,5860.0000
79.2463,5861.0000
-47.8355,5862.0000
19.5664,5863.0000
1.5080,5864.0000
-38.2245,5865.0000
56.7389,5866.0000
-67.4622,5867.0000
111.1109,5868.0000
-14.3985,5869.0000
7.8076,5870.0000
12.5358,5871.0000
-14.6706,5872.0000
-37.0958,5873.0000
8.4510,5874.0000
-66.9977,5875.0000
-8.4604,5876.0000
-53.6381,5877.0000
82.5160,5878.0000
-5.8695,5879.0000
-24.7976,5880.0000
-52.6115,5882.0000
23.9934,5883.0000
-16.9376,5884.0000
34.3282,5885.0000
-18.9489,5886.0000
83.5164,5887.0000
46.1723,5888.0000
17.7951,5889.0000
-58.6959,5890.0000
93.4486,5891.0000
-65.2887,5892.0000
-60.0529,5893.0000
44.1266,5894.0000
-57.9883,5895.0000
-18.9876,5896.0000
42.2833,5897.0000
-31.5302,5898.0000
78.2846,5899.0000
16.7980,5900.0000
-49.0870,5901.0000
22.5026,5902.0000
-29.1520,5903.0000
-11.2656,5904.0000
-7.2029,5905.0000
-41.7849,5906.0000
1.7624,5907.0000
46.6667,5908.0000
-48.8679,5909.0000
35.5569,5910.0000
-20.6068,5911.0000
-29.8382,5912.0000
-64.8206,5913.0000
71.0240,5914.0000
14.1559,5915.0000
36.5337,5916.0000
17.2431,5917.0000
8.5616,5918.0000
-43.2097,5919.0000
8.7242,5920.0000
2.5789,5921.0000
77.3734,5922.0000
80.8738,5923.0000
-25.2333,5924.0000
77.5602,5925.0000
-17.0135,5926.0000
-44.2745,5927.0000
3.8264,5928.0000
38.7076,5929.0000
106.8781,5930.0000
-20.8135,5931.0000
48.9265,5932.0000
-130.3836,5933.0000
2.9712,5934.0000
-72.5442,5935.0000
-24.7524,5936.0000
91.0332,5937.0000
22.0924,5938.0000
12.5806,5939.0000
-1.2914,5940.0000
-4.4617,5941.0000
36.7116,5942.0000
-20.2093,5943.0000
-48.1196,5944.0000
-85.3659,5945.0000
-46.3417,5946.0000
-46.8959,5947.0000
18.9431,5948.0000
-35.5017,5949.0000
-7.1987,5950.0000
22.2972,5951.0000
24.2552,5952.0000
21.2052,5953.0000
36.7284,5954.0000
59.6147,5955.0000
32.1702,5956.0000
32.1014,5957.0000
0.8813,5958.0000
-29.9392,5959.0000
45.2308,5960.0000
4.0630,5961.0000
-12.4821,5962.0000
22.1440,5963.0000
55.7827,5964.0000
14.6099,5965.0000
-0.1370,5966.0000
-71.8160,5967.0000
4.4070,5968.0000
7.2031,5969.0000
-69.9521,5970.0000
6.9255,5971.0000
-44.6476,5972.0000
-41.9974,5973.0000
-16.8214,5974.0000
-100.4345,5975.0000
-20.0693,5976.0000
36.1416,5977.0000
-33.5504,5978.0000
-26.8226,5979.0000
93.8651,5980.0000
-45.9990,5981.0000
-46.3001,5982.0000
50.0740,5983.0000
58.3302,5984.0000
-50.1091,5985.0000
30.1336,5986.0000
34.2061,5987.0000
71.0756,5988.0000
-25.7563,5989.0000
-23.1250,5990.0000
38.7615,5991.0000
99.3481,5992.0000
33.8934,5993.0000
15.5449,5994.0000
34.9799,5995.0000
1.0994,5996.0000
48.2757,5997.0000
-0.2379,5998.0000
21.7610,5999.0000
51.7408,6000.0000
-13.6687,6001.0000
-3.1084,6002.0000
-88.8350,6003.0000
31.9909,6004.0000
69.7051,6005.0000
-29.4834,6006.0000
-28.7552,6007.0000
9.2761,6008.0000
17.5358,6009.0000
-29.9235,6010.0000
-37.8505,6011.0000
33.3690,6012.0000
-66.9733,6013.0000
-47.3176,6014.0000
-0.3153,6015.0000
-41.3140,6016.0000
-14.6433,6017.0000
-18.3927,6018.0000
22.3075,6019.0000
4.6781,6020.0000
-51.9666,6021.0000
-5.1956,6022.0000
-3.9515,6023.0000
-23.2294,6024.0000
-48.3776,6025.0000
-55.9564,6026.0000
4.2279,6027.0000
81.0715,6028.0000
52.9361,6029.0000
51.7446,6030.0000
19.8695,6031.0000
68.2596,6032.0000
-52.3928,6033.0000
47.1624,6034.0000
1.7525,6035.0000
139.4772,6036.0000
-27.5202,6037.0000
34.4140,6038.0000
-27.1876,6039.0000
3.6052,6040.0000
-82.2453,6041.0000
-75.4379,6042.0000
-59.3851,6043.0000
-16.5825,6044.0000
-3.0249,6045.0000
62.8627,6046.0000
-21.2808,6047.0000
59.3818,6048.0000
42.6639,6049.0000
-4.8972,6050.0000
9.7888,6051.0000
-15.4679,6052.0000
25.3317,6053.0000
56.8624,6054.0000
-18.3382,6055.0000
-20.5337,6056.0000
27.1566,6057.0000
-84.8046,6058.0000
-24.7359,6059.0000
-53.2420,6060.0000
36.7858,6061.0000
-23.9894,6062.0000
-54.2512,6063.0000
-26.6781,6064.0000
54.6753,6065.0000
-39.1785,6066.0000
24.1233,6067.0000
-25.3379,6068.0000
29.5665,6069.0000
-38.0368,6070.0000
0.5371,6071.0000
56.9364,6072.0000
-57.8241,6073.0000
14.1025,6074.0000
48.9938,6075.0000
0.3893,6076.0000
71.5937,6077.0000
76.6181,6078.0000
-57.2065,6079.0000
25.5605,6080.0000
13.7343,6081.0000
-18.8795,6082.0000
-10.3474,6083.0000
-0.9359,6084.0000
12.7348,6085.0000
23.4688,6086.0000
14.8154,6087.0000
52.1481,6088.0000
52.4259,6089.0000
-20.4048,6090.0000
41.8074,6091.0000
31.9221,6092.0000
0.9319,6093.0000
-33.1691,6094.0000
-30.8444,6095.0000
5.6901,6096.0000
-26.1636,6097.0000
18.7171,6098.0000
19.2634,6099.0000
-20.5714,6100.0000
-48.7737,6101.0000
27.4562,6102.0000
-18.8725,6103.0000
4.9740,6104.0000
74.0169,6105.0000
129.6447,6106.0000
-27.1447,6107.0000
51.0318,6108.0000
63.0770,6109.0000
-28.1880,6110.0000
-57.5109,6111.0000
25.3625,6112.0000
-99.6139,6113.0000
38.2744,6114.0000
4.4465,6115.0000
-43.5276,6116.0000
44.9108,6117.0000
26.5703,6118.0000
42.7642,6119.0000
-48.7860,6120.0000
13.7507,6121.0000
40.0544,6122.0000
-14.1975,6123.0000
11.0599,6124.0000
-89.7860,6125.0000
48.6826,6126.0000
12.0137,6127.0000
-35.7403,6128.0000
85.7972,6129.0000
-40.8730,6130.0000
-8.6827,6131.0000
81.0011,6132.0000
-24.4968,6133.0000
66.9615,6134.0000
-13.3184,6135.0000
64.7988,6136.0000
29.4053,6137.0000
-4.5649,6138.0000
-27.1799,6139.0000
12.9307,6140.0000
-96.2756,6142.0000
38.8217,6143.0000
-45.6167,6144.0000
-38.7864,6145.0000
-4.6615,6146.0000
-18.3972,6147.0000
13.0359,6148.0000
0.1674,6149.0000
20.5147,6150.0000
52.8009,6151.0000
27.8356,6152.0000
-1.4380,6153.0000
20.8870,6154.0000
-41.5446,6155.0000
-20.1472,6156.0000
32.9007,6157.0000
1.4191,6158.0000
32.4712,6159.0000
-9.9238,6160.0000
-88.5369,6161.0000
52.4205,6162.0000
25.5793,6163.0000
-6.8463,6164.0000
-14.7105,6165.0000
34.4421,6166.0000
135.2762,6167.0000
46.8930,6168.0000
-15.6372,6169.0000
-16.7699,6170.0000
-41.5550,6171.0000
